Codigo,Bairro,Semana,Ano,Latitude,Longitude
20,BOA VIAGEM,22,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,22,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,22,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,22,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,23,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,23,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,23,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,23,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,23,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,23,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,24,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,24,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,24,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,25,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,25,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,25,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,25,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,26,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,26,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,26,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,26,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,26,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,26,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,26,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,26,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,27,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,27,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,27,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,27,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,27,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,28,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,28,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,28,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,29,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,29,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,29,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,29,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,29,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,29,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,29,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,29,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,29,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,30,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,30,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,30,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,31,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,31,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,31,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,31,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,32,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,32,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,32,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,32,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,32,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,32,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,32,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,33,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,33,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,33,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,34,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,34,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,34,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,34,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,34,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,34,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,34,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,35,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,36,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,36,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,37,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,37,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,38,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,38,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,39,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,40,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,41,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,41,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,43,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,45,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,46,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,46,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,46,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,46,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,47,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,48,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,48,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,49,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,49,2013,-8.131611,-34.902440999999996
