Codigo,Bairro,Semana,Ano
4,ILHA JOANA BEZERRA,47,2015
4,ILHA JOANA BEZERRA,46,2015
4,ILHA JOANA BEZERRA,47,2015
4,ILHA JOANA BEZERRA,47,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,47,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,49,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,49,2015
4,ILHA JOANA BEZERRA,49,2015
4,ILHA JOANA BEZERRA,48,2015
4,ILHA JOANA BEZERRA,49,2015
4,ILHA JOANA BEZERRA,49,2015
4,ILHA JOANA BEZERRA,49,2015
4,ILHA JOANA BEZERRA,49,2015
4,ILHA JOANA BEZERRA,50,2015
4,ILHA JOANA BEZERRA,50,2015
4,ILHA JOANA BEZERRA,51,2015
4,ILHA JOANA BEZERRA,51,2015
4,ILHA JOANA BEZERRA,51,2015
4,ILHA JOANA BEZERRA,50,2015
5,CABANGA,10,2015
5,CABANGA,12,2015
5,CABANGA,12,2015
5,CABANGA,14,2015
5,CABANGA,26,2015
5,CABANGA,47,2015
5,CABANGA,46,2015
5,CABANGA,15,2015
5,CABANGA,46,2015
5,CABANGA,48,2015
5,CABANGA,48,2015
5,CABANGA,52,2015
5,CABANGA,15,2015
5,CABANGA,19,2015
5,CABANGA,45,2015
5,CABANGA,47,2015
5,CABANGA,48,2015
5,CABANGA,47,2015
5,CABANGA,49,2015
5,CABANGA,50,2015
5,CABANGA,51,2015
5,CABANGA,52,2015
5,CABANGA,52,2015
5,CABANGA,52,2015
5,CABANGA,45,2015
5,CABANGA,45,2015
5,CABANGA,45,2015
5,CABANGA,44,2015
5,CABANGA,46,2015
5,CABANGA,51,2015
5,CABANGA,45,2015
6,COELHOS,2,2015
6,COELHOS,7,2015
6,COELHOS,8,2015
6,COELHOS,8,2015
6,COELHOS,8,2015
6,COELHOS,9,2015
6,COELHOS,8,2015
6,COELHOS,9,2015
6,COELHOS,9,2015
6,COELHOS,10,2015
6,COELHOS,10,2015
6,COELHOS,9,2015
6,COELHOS,10,2015
6,COELHOS,13,2015
6,COELHOS,20,2015
6,COELHOS,20,2015
6,COELHOS,20,2015
6,COELHOS,21,2015
6,COELHOS,22,2015
6,COELHOS,23,2015
6,COELHOS,23,2015
6,COELHOS,23,2015
6,COELHOS,36,2015
6,COELHOS,36,2015
6,COELHOS,44,2015
6,COELHOS,45,2015
6,COELHOS,51,2015
6,COELHOS,9,2015
6,COELHOS,9,2015
6,COELHOS,10,2015
6,COELHOS,10,2015
6,COELHOS,15,2015
6,COELHOS,18,2015
6,COELHOS,17,2015
6,COELHOS,18,2015
6,COELHOS,19,2015
6,COELHOS,19,2015
6,COELHOS,19,2015
6,COELHOS,19,2015
6,COELHOS,20,2015
6,COELHOS,20,2015
6,COELHOS,43,2015
6,COELHOS,44,2015
6,COELHOS,45,2015
6,COELHOS,45,2015
6,COELHOS,47,2015
6,COELHOS,47,2015
6,COELHOS,48,2015
6,COELHOS,48,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,2,2015
6,COELHOS,12,2015
6,COELHOS,21,2015
6,COELHOS,21,2015
6,COELHOS,22,2015
6,COELHOS,23,2015
6,COELHOS,25,2015
6,COELHOS,35,2015
6,COELHOS,43,2015
6,COELHOS,45,2015
6,COELHOS,46,2015
6,COELHOS,48,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,50,2015
6,COELHOS,50,2015
6,COELHOS,51,2015
6,COELHOS,51,2015
6,COELHOS,47,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,50,2015
6,COELHOS,50,2015
6,COELHOS,50,2015
6,COELHOS,51,2015
6,COELHOS,2,2015
6,COELHOS,1,2015
6,COELHOS,2,2015
6,COELHOS,6,2015
6,COELHOS,8,2015
6,COELHOS,8,2015
6,COELHOS,8,2015
6,COELHOS,8,2015
6,COELHOS,8,2015
6,COELHOS,9,2015
6,COELHOS,9,2015
6,COELHOS,9,2015
6,COELHOS,10,2015
6,COELHOS,10,2015
6,COELHOS,9,2015
6,COELHOS,10,2015
6,COELHOS,10,2015
6,COELHOS,10,2015
6,COELHOS,10,2015
6,COELHOS,11,2015
6,COELHOS,10,2015
6,COELHOS,11,2015
6,COELHOS,11,2015
6,COELHOS,11,2015
6,COELHOS,11,2015
6,COELHOS,10,2015
6,COELHOS,11,2015
6,COELHOS,11,2015
6,COELHOS,10,2015
6,COELHOS,11,2015
6,COELHOS,11,2015
6,COELHOS,11,2015
6,COELHOS,11,2015
6,COELHOS,11,2015
6,COELHOS,11,2015
6,COELHOS,11,2015
6,COELHOS,11,2015
6,COELHOS,12,2015
6,COELHOS,11,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,11,2015
6,COELHOS,11,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,12,2015
6,COELHOS,13,2015
6,COELHOS,13,2015
6,COELHOS,13,2015
6,COELHOS,13,2015
6,COELHOS,12,2015
6,COELHOS,13,2015
6,COELHOS,13,2015
6,COELHOS,13,2015
6,COELHOS,12,2015
6,COELHOS,13,2015
6,COELHOS,12,2015
6,COELHOS,13,2015
6,COELHOS,13,2015
6,COELHOS,13,2015
6,COELHOS,13,2015
6,COELHOS,13,2015
6,COELHOS,13,2015
6,COELHOS,13,2015
6,COELHOS,13,2015
6,COELHOS,13,2015
6,COELHOS,13,2015
6,COELHOS,14,2015
6,COELHOS,14,2015
6,COELHOS,14,2015
6,COELHOS,14,2015
6,COELHOS,13,2015
6,COELHOS,14,2015
6,COELHOS,14,2015
6,COELHOS,14,2015
6,COELHOS,15,2015
6,COELHOS,14,2015
6,COELHOS,15,2015
6,COELHOS,15,2015
6,COELHOS,15,2015
6,COELHOS,15,2015
6,COELHOS,15,2015
6,COELHOS,15,2015
6,COELHOS,15,2015
6,COELHOS,15,2015
6,COELHOS,15,2015
6,COELHOS,16,2015
6,COELHOS,16,2015
6,COELHOS,15,2015
6,COELHOS,16,2015
6,COELHOS,16,2015
6,COELHOS,16,2015
6,COELHOS,17,2015
6,COELHOS,17,2015
6,COELHOS,16,2015
6,COELHOS,16,2015
6,COELHOS,19,2015
6,COELHOS,18,2015
6,COELHOS,29,2015
6,COELHOS,30,2015
6,COELHOS,33,2015
6,COELHOS,36,2015
6,COELHOS,43,2015
6,COELHOS,43,2015
6,COELHOS,43,2015
6,COELHOS,44,2015
6,COELHOS,45,2015
6,COELHOS,45,2015
6,COELHOS,45,2015
6,COELHOS,46,2015
6,COELHOS,46,2015
6,COELHOS,47,2015
6,COELHOS,47,2015
6,COELHOS,47,2015
6,COELHOS,47,2015
6,COELHOS,46,2015
6,COELHOS,48,2015
6,COELHOS,48,2015
6,COELHOS,48,2015
6,COELHOS,48,2015
6,COELHOS,48,2015
6,COELHOS,48,2015
6,COELHOS,48,2015
6,COELHOS,48,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,48,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,48,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,50,2015
6,COELHOS,50,2015
6,COELHOS,50,2015
6,COELHOS,50,2015
6,COELHOS,50,2015
6,COELHOS,50,2015
6,COELHOS,50,2015
6,COELHOS,50,2015
6,COELHOS,50,2015
6,COELHOS,50,2015
6,COELHOS,50,2015
6,COELHOS,50,2015
6,COELHOS,50,2015
6,COELHOS,50,2015
6,COELHOS,51,2015
6,COELHOS,51,2015
6,COELHOS,51,2015
6,COELHOS,50,2015
6,COELHOS,51,2015
6,COELHOS,51,2015
6,COELHOS,51,2015
6,COELHOS,51,2015
6,COELHOS,51,2015
6,COELHOS,51,2015
6,COELHOS,52,2015
6,COELHOS,53,2015
6,COELHOS,12,2015
6,COELHOS,17,2015
6,COELHOS,43,2015
6,COELHOS,43,2015
6,COELHOS,44,2015
6,COELHOS,44,2015
6,COELHOS,45,2015
6,COELHOS,45,2015
6,COELHOS,46,2015
6,COELHOS,46,2015
6,COELHOS,46,2015
6,COELHOS,46,2015
6,COELHOS,47,2015
6,COELHOS,46,2015
6,COELHOS,46,2015
6,COELHOS,49,2015
6,COELHOS,49,2015
6,COELHOS,50,2015
6,COELHOS,52,2015
6,COELHOS,49,2015
6,COELHOS,46,2015
7,ILHA DO LEITE,38,2015
7,ILHA DO LEITE,10,2015
7,ILHA DO LEITE,11,2015
7,ILHA DO LEITE,10,2015
7,ILHA DO LEITE,12,2015
7,ILHA DO LEITE,13,2015
7,ILHA DO LEITE,48,2015
7,ILHA DO LEITE,49,2015
7,ILHA DO LEITE,52,2015
7,ILHA DO LEITE,49,2015
7,ILHA DO LEITE,50,2015
7,ILHA DO LEITE,15,2015
7,ILHA DO LEITE,16,2015
7,ILHA DO LEITE,17,2015
7,ILHA DO LEITE,41,2015
7,ILHA DO LEITE,42,2015
7,ILHA DO LEITE,15,2015
7,ILHA DO LEITE,15,2015
7,ILHA DO LEITE,43,2015
8,BOA VISTA,43,2015
8,BOA VISTA,47,2015
8,BOA VISTA,51,2015
8,BOA VISTA,2,2015
8,BOA VISTA,2,2015
8,BOA VISTA,3,2015
8,BOA VISTA,4,2015
8,BOA VISTA,4,2015
8,BOA VISTA,5,2015
8,BOA VISTA,6,2015
8,BOA VISTA,6,2015
8,BOA VISTA,7,2015
8,BOA VISTA,8,2015
8,BOA VISTA,8,2015
8,BOA VISTA,8,2015
8,BOA VISTA,9,2015
8,BOA VISTA,10,2015
8,BOA VISTA,11,2015
8,BOA VISTA,11,2015
8,BOA VISTA,11,2015
8,BOA VISTA,12,2015
8,BOA VISTA,24,2015
8,BOA VISTA,24,2015
8,BOA VISTA,25,2015
8,BOA VISTA,27,2015
8,BOA VISTA,27,2015
8,BOA VISTA,26,2015
8,BOA VISTA,27,2015
8,BOA VISTA,26,2015
8,BOA VISTA,28,2015
8,BOA VISTA,30,2015
8,BOA VISTA,41,2015
8,BOA VISTA,49,2015
8,BOA VISTA,50,2015
8,BOA VISTA,18,2015
8,BOA VISTA,17,2015
8,BOA VISTA,29,2015
8,BOA VISTA,51,2015
8,BOA VISTA,51,2015
8,BOA VISTA,33,2015
8,BOA VISTA,47,2015
8,BOA VISTA,50,2015
8,BOA VISTA,51,2015
8,BOA VISTA,9,2015
8,BOA VISTA,12,2015
8,BOA VISTA,13,2015
8,BOA VISTA,12,2015
8,BOA VISTA,13,2015
8,BOA VISTA,14,2015
8,BOA VISTA,14,2015
8,BOA VISTA,17,2015
8,BOA VISTA,18,2015
8,BOA VISTA,18,2015
8,BOA VISTA,19,2015
8,BOA VISTA,20,2015
8,BOA VISTA,21,2015
8,BOA VISTA,25,2015
8,BOA VISTA,26,2015
8,BOA VISTA,21,2015
8,BOA VISTA,29,2015
8,BOA VISTA,48,2015
8,BOA VISTA,49,2015
8,BOA VISTA,50,2015
8,BOA VISTA,52,2015
8,BOA VISTA,34,2015
8,BOA VISTA,45,2015
8,BOA VISTA,51,2015
8,BOA VISTA,2,2015
8,BOA VISTA,2,2015
8,BOA VISTA,3,2015
8,BOA VISTA,3,2015
8,BOA VISTA,4,2015
8,BOA VISTA,5,2015
8,BOA VISTA,5,2015
8,BOA VISTA,6,2015
8,BOA VISTA,5,2015
8,BOA VISTA,6,2015
8,BOA VISTA,6,2015
8,BOA VISTA,6,2015
8,BOA VISTA,8,2015
8,BOA VISTA,8,2015
8,BOA VISTA,8,2015
8,BOA VISTA,7,2015
8,BOA VISTA,8,2015
8,BOA VISTA,8,2015
8,BOA VISTA,9,2015
8,BOA VISTA,9,2015
8,BOA VISTA,9,2015
8,BOA VISTA,9,2015
8,BOA VISTA,9,2015
8,BOA VISTA,9,2015
8,BOA VISTA,10,2015
8,BOA VISTA,10,2015
8,BOA VISTA,10,2015
8,BOA VISTA,10,2015
8,BOA VISTA,10,2015
8,BOA VISTA,9,2015
8,BOA VISTA,10,2015
8,BOA VISTA,10,2015
8,BOA VISTA,10,2015
8,BOA VISTA,10,2015
8,BOA VISTA,11,2015
8,BOA VISTA,11,2015
8,BOA VISTA,11,2015
8,BOA VISTA,11,2015
8,BOA VISTA,10,2015
8,BOA VISTA,11,2015
8,BOA VISTA,12,2015
8,BOA VISTA,11,2015
8,BOA VISTA,12,2015
8,BOA VISTA,12,2015
8,BOA VISTA,11,2015
8,BOA VISTA,12,2015
8,BOA VISTA,13,2015
8,BOA VISTA,13,2015
8,BOA VISTA,13,2015
8,BOA VISTA,13,2015
8,BOA VISTA,13,2015
8,BOA VISTA,13,2015
8,BOA VISTA,13,2015
8,BOA VISTA,13,2015
8,BOA VISTA,13,2015
8,BOA VISTA,13,2015
8,BOA VISTA,13,2015
8,BOA VISTA,13,2015
8,BOA VISTA,13,2015
8,BOA VISTA,13,2015
8,BOA VISTA,12,2015
8,BOA VISTA,13,2015
8,BOA VISTA,14,2015
8,BOA VISTA,14,2015
8,BOA VISTA,14,2015
8,BOA VISTA,14,2015
8,BOA VISTA,14,2015
8,BOA VISTA,14,2015
8,BOA VISTA,14,2015
8,BOA VISTA,14,2015
8,BOA VISTA,14,2015
8,BOA VISTA,14,2015
8,BOA VISTA,14,2015
8,BOA VISTA,15,2015
8,BOA VISTA,15,2015
8,BOA VISTA,15,2015
8,BOA VISTA,15,2015
8,BOA VISTA,14,2015
8,BOA VISTA,16,2015
8,BOA VISTA,16,2015
8,BOA VISTA,16,2015
8,BOA VISTA,16,2015
8,BOA VISTA,16,2015
8,BOA VISTA,16,2015
8,BOA VISTA,17,2015
8,BOA VISTA,17,2015
8,BOA VISTA,16,2015
8,BOA VISTA,16,2015
8,BOA VISTA,18,2015
8,BOA VISTA,18,2015
8,BOA VISTA,18,2015
8,BOA VISTA,18,2015
8,BOA VISTA,18,2015
8,BOA VISTA,18,2015
8,BOA VISTA,19,2015
8,BOA VISTA,19,2015
8,BOA VISTA,19,2015
8,BOA VISTA,19,2015
8,BOA VISTA,20,2015
8,BOA VISTA,20,2015
8,BOA VISTA,20,2015
8,BOA VISTA,21,2015
8,BOA VISTA,21,2015
8,BOA VISTA,21,2015
8,BOA VISTA,21,2015
8,BOA VISTA,22,2015
8,BOA VISTA,23,2015
8,BOA VISTA,24,2015
8,BOA VISTA,27,2015
8,BOA VISTA,27,2015
8,BOA VISTA,28,2015
8,BOA VISTA,31,2015
8,BOA VISTA,40,2015
8,BOA VISTA,42,2015
8,BOA VISTA,42,2015
8,BOA VISTA,43,2015
8,BOA VISTA,45,2015
8,BOA VISTA,45,2015
8,BOA VISTA,45,2015
8,BOA VISTA,45,2015
8,BOA VISTA,46,2015
8,BOA VISTA,48,2015
8,BOA VISTA,48,2015
8,BOA VISTA,48,2015
8,BOA VISTA,49,2015
8,BOA VISTA,49,2015
8,BOA VISTA,49,2015
8,BOA VISTA,49,2015
8,BOA VISTA,50,2015
8,BOA VISTA,51,2015
8,BOA VISTA,51,2015
8,BOA VISTA,52,2015
8,BOA VISTA,52,2015
8,BOA VISTA,14,2015
8,BOA VISTA,15,2015
8,BOA VISTA,18,2015
8,BOA VISTA,21,2015
8,BOA VISTA,23,2015
8,BOA VISTA,39,2015
8,BOA VISTA,39,2015
8,BOA VISTA,46,2015
8,BOA VISTA,46,2015
8,BOA VISTA,47,2015
8,BOA VISTA,48,2015
8,BOA VISTA,49,2015
8,BOA VISTA,51,2015
8,BOA VISTA,52,2015
8,BOA VISTA,24,2015
9,PAISSANDU,3,2015
9,PAISSANDU,18,2015
9,PAISSANDU,20,2015
9,PAISSANDU,29,2015
9,PAISSANDU,49,2015
9,PAISSANDU,52,2015
9,PAISSANDU,10,2015
9,PAISSANDU,13,2015
9,PAISSANDU,13,2015
9,PAISSANDU,14,2015
9,PAISSANDU,16,2015
9,PAISSANDU,25,2015
9,PAISSANDU,44,2015
9,PAISSANDU,44,2015
9,PAISSANDU,49,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,1,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,3,2015
10,SANTO AMARO,3,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,3,2015
10,SANTO AMARO,4,2015
10,SANTO AMARO,4,2015
10,SANTO AMARO,4,2015
10,SANTO AMARO,5,2015
10,SANTO AMARO,5,2015
10,SANTO AMARO,4,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,7,2015
10,SANTO AMARO,7,2015
10,SANTO AMARO,8,2015
10,SANTO AMARO,8,2015
10,SANTO AMARO,8,2015
10,SANTO AMARO,8,2015
10,SANTO AMARO,8,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,8,2015
10,SANTO AMARO,8,2015
10,SANTO AMARO,8,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,12,2015
10,SANTO AMARO,12,2015
10,SANTO AMARO,13,2015
10,SANTO AMARO,13,2015
10,SANTO AMARO,13,2015
10,SANTO AMARO,12,2015
10,SANTO AMARO,17,2015
10,SANTO AMARO,17,2015
10,SANTO AMARO,18,2015
10,SANTO AMARO,23,2015
10,SANTO AMARO,26,2015
10,SANTO AMARO,28,2015
10,SANTO AMARO,28,2015
10,SANTO AMARO,28,2015
10,SANTO AMARO,28,2015
10,SANTO AMARO,29,2015
10,SANTO AMARO,30,2015
10,SANTO AMARO,30,2015
10,SANTO AMARO,31,2015
10,SANTO AMARO,34,2015
10,SANTO AMARO,36,2015
10,SANTO AMARO,37,2015
10,SANTO AMARO,38,2015
10,SANTO AMARO,40,2015
10,SANTO AMARO,42,2015
10,SANTO AMARO,43,2015
10,SANTO AMARO,42,2015
10,SANTO AMARO,48,2015
10,SANTO AMARO,49,2015
10,SANTO AMARO,50,2015
10,SANTO AMARO,51,2015
10,SANTO AMARO,53,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,3,2015
10,SANTO AMARO,4,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,5,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,12,2015
10,SANTO AMARO,13,2015
10,SANTO AMARO,15,2015
10,SANTO AMARO,16,2015
10,SANTO AMARO,17,2015
10,SANTO AMARO,17,2015
10,SANTO AMARO,18,2015
10,SANTO AMARO,18,2015
10,SANTO AMARO,21,2015
10,SANTO AMARO,21,2015
10,SANTO AMARO,22,2015
10,SANTO AMARO,21,2015
10,SANTO AMARO,23,2015
10,SANTO AMARO,23,2015
10,SANTO AMARO,24,2015
10,SANTO AMARO,25,2015
10,SANTO AMARO,28,2015
10,SANTO AMARO,33,2015
10,SANTO AMARO,33,2015
10,SANTO AMARO,34,2015
10,SANTO AMARO,35,2015
10,SANTO AMARO,37,2015
10,SANTO AMARO,38,2015
10,SANTO AMARO,38,2015
10,SANTO AMARO,41,2015
10,SANTO AMARO,41,2015
10,SANTO AMARO,41,2015
10,SANTO AMARO,42,2015
10,SANTO AMARO,43,2015
10,SANTO AMARO,42,2015
10,SANTO AMARO,45,2015
10,SANTO AMARO,46,2015
10,SANTO AMARO,47,2015
10,SANTO AMARO,47,2015
10,SANTO AMARO,48,2015
10,SANTO AMARO,50,2015
10,SANTO AMARO,50,2015
10,SANTO AMARO,50,2015
10,SANTO AMARO,50,2015
10,SANTO AMARO,50,2015
10,SANTO AMARO,53,2015
10,SANTO AMARO,53,2015
10,SANTO AMARO,53,2015
10,SANTO AMARO,33,2015
10,SANTO AMARO,33,2015
10,SANTO AMARO,33,2015
10,SANTO AMARO,35,2015
10,SANTO AMARO,36,2015
10,SANTO AMARO,46,2015
10,SANTO AMARO,49,2015
10,SANTO AMARO,51,2015
10,SANTO AMARO,50,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,14,2015
10,SANTO AMARO,16,2015
10,SANTO AMARO,19,2015
10,SANTO AMARO,19,2015
10,SANTO AMARO,19,2015
10,SANTO AMARO,25,2015
10,SANTO AMARO,26,2015
10,SANTO AMARO,29,2015
10,SANTO AMARO,34,2015
10,SANTO AMARO,36,2015
10,SANTO AMARO,40,2015
10,SANTO AMARO,42,2015
10,SANTO AMARO,43,2015
10,SANTO AMARO,44,2015
10,SANTO AMARO,44,2015
10,SANTO AMARO,44,2015
10,SANTO AMARO,47,2015
10,SANTO AMARO,48,2015
10,SANTO AMARO,50,2015
10,SANTO AMARO,51,2015
10,SANTO AMARO,5,2015
10,SANTO AMARO,7,2015
10,SANTO AMARO,12,2015
10,SANTO AMARO,13,2015
10,SANTO AMARO,17,2015
10,SANTO AMARO,17,2015
10,SANTO AMARO,17,2015
10,SANTO AMARO,20,2015
10,SANTO AMARO,27,2015
10,SANTO AMARO,33,2015
10,SANTO AMARO,34,2015
10,SANTO AMARO,34,2015
10,SANTO AMARO,35,2015
10,SANTO AMARO,37,2015
10,SANTO AMARO,37,2015
10,SANTO AMARO,37,2015
10,SANTO AMARO,38,2015
10,SANTO AMARO,38,2015
10,SANTO AMARO,38,2015
10,SANTO AMARO,39,2015
10,SANTO AMARO,40,2015
10,SANTO AMARO,40,2015
10,SANTO AMARO,41,2015
10,SANTO AMARO,41,2015
10,SANTO AMARO,42,2015
10,SANTO AMARO,43,2015
10,SANTO AMARO,43,2015
10,SANTO AMARO,44,2015
10,SANTO AMARO,47,2015
10,SANTO AMARO,47,2015
10,SANTO AMARO,47,2015
10,SANTO AMARO,47,2015
10,SANTO AMARO,48,2015
10,SANTO AMARO,49,2015
10,SANTO AMARO,16,2015
10,SANTO AMARO,38,2015
10,SANTO AMARO,47,2015
10,SANTO AMARO,50,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,1,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,3,2015
10,SANTO AMARO,3,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,3,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,3,2015
10,SANTO AMARO,2,2015
10,SANTO AMARO,3,2015
10,SANTO AMARO,3,2015
10,SANTO AMARO,3,2015
10,SANTO AMARO,4,2015
10,SANTO AMARO,4,2015
10,SANTO AMARO,4,2015
10,SANTO AMARO,3,2015
10,SANTO AMARO,4,2015
10,SANTO AMARO,3,2015
10,SANTO AMARO,4,2015
10,SANTO AMARO,5,2015
10,SANTO AMARO,5,2015
10,SANTO AMARO,4,2015
10,SANTO AMARO,5,2015
10,SANTO AMARO,5,2015
10,SANTO AMARO,5,2015
10,SANTO AMARO,4,2015
10,SANTO AMARO,5,2015
10,SANTO AMARO,4,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,5,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,5,2015
10,SANTO AMARO,5,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,7,2015
10,SANTO AMARO,7,2015
10,SANTO AMARO,7,2015
10,SANTO AMARO,6,2015
10,SANTO AMARO,7,2015
10,SANTO AMARO,7,2015
10,SANTO AMARO,7,2015
10,SANTO AMARO,7,2015
10,SANTO AMARO,7,2015
10,SANTO AMARO,7,2015
10,SANTO AMARO,7,2015
10,SANTO AMARO,7,2015
10,SANTO AMARO,8,2015
10,SANTO AMARO,8,2015
10,SANTO AMARO,8,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,9,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,10,2015
10,SANTO AMARO,11,2015
10,SANTO AMARO,11,2015
